hogar_id,conglome,vivienda,hogar,ubigeo,factor_expansion_anual,target_pobreza_monetaria_bin,usa_combustible_limpio,usa_combustible_precario,dispositivo_servicio_digital_2,material_techo,nivel_educativo_jefe_ord,dispositivo_servicio_digital_3,piso_precario,ingreso_neto_total_hogar,num_habitaciones,acceso_internet_hogar_derivado,dispositivo_servicio_digital_1,material_pared,tam_hogar,num_ninos_0_5,num_ninos_6_16,num_miembros_afiliados_essalud,estrato_geografico,monto_juntos,acceso_desague_red,monto_bono_gas,monto_pension_65,num_miembros_sin_atencion_salud,acceso_agua_red,num_miembros_con_enfermedad_4_sem,monto_programa_contigo,agua_potable_reportada,tipo_vivienda,monto_otras_transferencias_publicas,monto_bono_electricidad,num_miembros_con_sintoma_4_sem
040128_020655_047_11,020655,047,11,040128,293.7436,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",5.0,conexion movil prepago,0,55751.69140625,3.0,1,pase,ladrillo o bloque de cemento,5,0,2,0, de 20 000 a 49 999 habitantes,0,0,0,0,4,0,0,0,0,casa independiente,0,0,5
040128_020655_056_11,020655,056,11,040128,293.7436,0,1,0,,concreto armado,4.0,,0,13757.005859375,4.0,0,,ladrillo o bloque de cemento,2,0,0,0, de 20 000 a 49 999 habitantes,0,0,0,0,1,0,0,0,0,casa independiente,0,0,1
040128_020658_010_11,020658,010,11,040128,293.7436,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",6.0,pase,0,21766.009765625,1.0,1,pase,ladrillo o bloque de cemento,2,0,0,1, de 20 000 a 49 999 habitantes,0,0,0,0,1,0,0,0,0,casa independiente,0,0,1
040128_020658_025_11,020658,025,11,040128,293.7436,1,1,0,pase,"planchas de calamina, fibra de cemento o similares",3.0,conexion movil prepago,0,45027.07421875,3.0,1,pase,ladrillo o bloque de cemento,7,1,4,0, de 20 000 a 49 999 habitantes,0,0,0,0,5,0,4,0,0,casa independiente,0,0,1
040128_020658_033_11,020658,033,11,040128,293.7436,1,0,1,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,1,10221.7119140625,1.0,1,pase,ladrillo o bloque de cemento,4,1,1,0, de 20 000 a 49 999 habitantes,0,0,0,0,1,0,3,0,0,casa independiente,0,0,1
040128_020658_079_11,020658,079,11,040128,293.7436,1,1,0,pase,caña o estera con torta de barro o cemento,3.0,conexion movil prepago,0,3720.888427734375,1.0,1,pase,ladrillo o bloque de cemento,1,0,0,0, de 20 000 a 49 999 habitantes,0,0,0,0,1,0,0,0,0,casa independiente,0,0,1
040128_020658_092_11,020658,092,11,040128,293.7436,1,1,0,pase,"planchas de calamina, fibra de cemento o similares",1.0,conexion movil prepago,0,7490.1201171875,2.0,1,pase,ladrillo o bloque de cemento,1,0,0,0, de 20 000 a 49 999 habitantes,0,0,0,0,1,0,1,0,0,casa independiente,0,0,1
040128_020658_102_11,020658,102,11,040128,293.7436,1,0,1,pase,"planchas de calamina, fibra de cemento o similares",3.0,conexion movil prepago,0,47643.8203125,2.0,1,pase,ladrillo o bloque de cemento,9,1,2,1, de 20 000 a 49 999 habitantes,0,0,0,0,6,0,3,0,0,casa independiente,0,0,5
040110_005525_034_11,005525,034,11,040110,187.38281,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,15679.8935546875,3.0,1,conexion fija,ladrillo o bloque de cemento,1,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040110_005525_049_11,005525,049,11,040110,187.38281,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,74334.1875,4.0,1,conexion fija,piedra o sillar con cal o cemento,4,0,0,4, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040110_005525_079_11,005525,079,11,040110,187.38281,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,49442.0703125,1.0,1,conexion fija,ladrillo o bloque de cemento,2,0,0,1, de 500 000 a más habitantes,0,1,0,0,2,1,0,0,1,casa independiente,9505,0,2
040110_005525_095_11,005525,095,11,040110,187.38281,0,1,0,pase,concreto armado,9.0,pase,0,71605.2421875,5.0,1,conexion fija,ladrillo o bloque de cemento,5,0,1,4, de 500 000 a más habitantes,0,1,0,0,3,1,1,0,1,casa independiente,0,0,3
040110_005525_111_11,005525,111,11,040110,187.38281,0,1,0,conexion movil post pago control,concreto armado,9.0,pase,0,37293.5,4.0,1,conexion fija,ladrillo o bloque de cemento,5,1,0,2, de 500 000 a más habitantes,0,1,0,0,2,1,1,0,1,casa independiente,0,0,2
040706_005684_018_12,005684,018,12,040706,47.920883,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,28439.9609375,5.0,1,pase,"madera (pona, tornillo, etc)",4,0,2,3,area de empadronamiento rural (aer) compuesto,0,0,0,0,1,0,0,0,0,casa independiente,0,0,1
040706_005684_018_22,005684,018,22,040706,47.920883,0,1,0,conexion movil post pago control,,3.0,pase,0,31454.927734375,,1,pase,,2,0,0,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,0,0,0,0,0,,0,0,0
040706_005684_019_11,005684,019,11,040706,47.920883,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",4.0,conexion movil prepago,0,40692.8046875,6.0,1,pase,"madera (pona, tornillo, etc)",2,0,0,2,area de empadronamiento rural (aer) compuesto,0,0,0,0,1,0,0,0,0,casa independiente,0,0,1
040706_005684_025_11,005684,025,11,040706,47.920883,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",11.0,pase,0,38364.88671875,5.0,1,conexion fija,ladrillo o bloque de cemento,1,0,0,1,area de empadronamiento rural (aer) compuesto,0,0,0,0,0,0,0,0,0,casa independiente,0,0,0
040706_005684_050_11,005684,050,11,040706,47.920883,0,1,0,,"planchas de calamina, fibra de cemento o similares",4.0,,0,19526.97265625,3.0,0,,quincha (caña con barro),1,0,0,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,0,0,0,0,0,casa independiente,0,0,0
040706_005684_055_11,005684,055,11,040706,47.920883,0,0,1,,"planchas de calamina, fibra de cemento o similares",3.0,,0,6416.814453125,1.0,0,,"madera (pona, tornillo, etc)",1,0,0,0,area de empadronamiento rural (aer) compuesto,0,0,0,0,1,0,0,0,0,casa independiente,0,0,1
040706_005684_058_11,005684,058,11,040706,47.920883,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",4.0,conexion movil prepago,0,21296.7421875,5.0,1,pase,quincha (caña con barro),2,0,0,2,area de empadronamiento rural (aer) compuesto,0,1,0,0,0,0,0,0,0,casa independiente,0,0,0
040706_005684_060_11,005684,060,11,040706,47.920883,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",8.0,conexion movil prepago,0,44652.0859375,5.0,1,pase,quincha (caña con barro),3,0,0,2,area de empadronamiento rural (aer) compuesto,0,0,0,0,1,0,0,0,0,casa independiente,0,0,1
040706_005684_062_11,005684,062,11,040706,47.920883,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",4.0,conexion movil prepago,0,17789.23828125,4.0,1,pase,"madera (pona, tornillo, etc)",3,0,1,1,area de empadronamiento rural (aer) compuesto,0,1,0,1785,0,0,0,0,0,casa independiente,0,0,0
040104_015534_037_11,015534,037,11,040104,293.7436,0,1,0,pase,concreto armado,6.0,conexion movil prepago,0,41418.0078125,2.0,1,pase,ladrillo o bloque de cemento,3,0,1,0, de 500 000 a más habitantes,0,0,0,0,3,0,1,0,1,casa independiente,0,0,3
040104_015534_059_11,015534,059,11,040104,293.7436,1,1,0,pase,"planchas de calamina, fibra de cemento o similares",3.0,conexion movil prepago,0,30154.537109375,2.0,1,pase,ladrillo o bloque de cemento,9,1,5,0, de 500 000 a más habitantes,0,0,0,0,5,0,2,0,1,casa independiente,0,0,5
040104_015534_100_11,015534,100,11,040104,293.7436,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",8.0,conexion movil prepago,0,39858.0,2.0,1,pase,ladrillo o bloque de cemento,5,0,2,4, de 500 000 a más habitantes,0,0,0,0,3,0,3,0,1,casa independiente,0,0,3
040104_015534_120_11,015534,120,11,040104,293.7436,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,20755.376953125,3.0,1,pase,ladrillo o bloque de cemento,4,1,1,0, de 500 000 a más habitantes,0,0,297,0,1,0,0,0,1,casa independiente,0,0,1
040104_015534_141_11,015534,141,11,040104,293.7436,0,0,1,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",4.0,pase,0,66679.1015625,2.0,1,pase,ladrillo o bloque de cemento,4,0,0,1, de 500 000 a más habitantes,0,0,0,0,1,0,1,0,1,casa independiente,0,0,3
040104_015534_182_11,015534,182,11,040104,293.7436,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",7.0,conexion movil prepago,0,18691.337890625,1.0,1,pase,ladrillo o bloque de cemento,3,0,2,1, de 500 000 a más habitantes,0,0,0,0,2,0,0,0,1,casa independiente,0,0,2
040102_015546_001_11,015546,001,11,040102,293.7436,1,0,1,pase,concreto armado,6.0,conexion movil prepago,0,29281.02734375,2.0,1,pase,ladrillo o bloque de cemento,5,0,3,0, de 500 000 a más habitantes,0,0,0,0,0,0,0,0,1,casa independiente,0,0,0
040102_015546_008_11,015546,008,11,040102,293.7436,1,0,1,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",5.0,conexion movil prepago,0,29557.435546875,1.0,1,pase,ladrillo o bloque de cemento,4,0,1,3, de 500 000 a más habitantes,0,0,0,0,0,0,0,0,1,casa independiente,0,0,0
040102_015546_014_11,015546,014,11,040102,293.7436,0,1,0,,"planchas de calamina, fibra de cemento o similares",3.0,,0,12798.9072265625,2.0,0,,otro material,2,0,0,2, de 500 000 a más habitantes,0,0,0,0,0,0,0,0,1,casa independiente,9501,0,0
040102_015546_026_11,015546,026,11,040102,293.7436,1,1,0,pase,concreto armado,6.0,conexion movil prepago,0,17857.681640625,2.0,1,pase,ladrillo o bloque de cemento,4,2,0,0, de 500 000 a más habitantes,0,0,0,0,3,0,1,0,1,casa independiente,0,0,2
040102_015546_030_11,015546,030,11,040102,293.7436,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",6.0,pase,0,23301.0,2.0,1,conexion fija,ladrillo o bloque de cemento,1,0,0,0, de 500 000 a más habitantes,0,0,0,0,1,1,0,0,1,casa independiente,0,0,1
040102_015546_035_11,015546,035,11,040102,293.7436,1,1,0,pase,concreto armado,6.0,conexion movil prepago,0,8129.00048828125,2.0,1,pase,ladrillo o bloque de cemento,4,1,1,0, de 500 000 a más habitantes,1190,0,0,0,1,0,3,0,1,casa independiente,0,0,0
040110_015548_006_11,015548,006,11,040110,140.8958,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,56200.3203125,3.0,1,conexion fija,ladrillo o bloque de cemento,3,0,1,3, de 500 000 a más habitantes,0,1,0,0,2,1,1,0,1,casa independiente,0,0,0
040110_015548_017_11,015548,017,11,040110,140.8958,0,1,0,pase,concreto armado,10.0,conexion movil prepago,0,45982.04296875,3.0,1,conexion fija,ladrillo o bloque de cemento,3,1,0,0, de 500 000 a más habitantes,0,1,0,0,2,1,0,0,1,casa independiente,0,0,2
040110_015548_027_11,015548,027,11,040110,140.8958,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,113605.828125,4.0,1,conexion fija,ladrillo o bloque de cemento,2,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040110_015548_038_11,015548,038,11,040110,140.8958,0,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,53190.125,5.0,1,conexion fija,ladrillo o bloque de cemento,4,1,1,0, de 500 000 a más habitantes,0,1,0,0,2,1,1,0,1,casa independiente,0,0,2
040110_015548_051_11,015548,051,11,040110,140.8958,0,1,0,conexion movil post pago control,concreto armado,6.0,conexion movil prepago,0,67651.484375,4.0,1,conexion fija,ladrillo o bloque de cemento,4,0,2,1, de 500 000 a más habitantes,0,1,0,0,2,1,1,0,1,casa independiente,0,0,1
040110_015548_058_11,015548,058,11,040110,140.8958,0,1,0,pase,concreto armado,10.0,conexion movil prepago,0,50543.046875,5.0,1,conexion fija,ladrillo o bloque de cemento,4,2,0,1, de 500 000 a más habitantes,0,1,0,0,2,1,1,0,1,casa independiente,0,0,3
040110_015548_090_11,015548,090,11,040110,140.8958,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,32507.63671875,3.0,1,conexion fija,ladrillo o bloque de cemento,2,0,0,1, de 500 000 a más habitantes,0,1,0,0,1,1,1,0,1,casa independiente,0,0,0
040110_015548_099_11,015548,099,11,040110,140.8958,0,1,0,conexion movil post pago control,concreto armado,9.0,pase,0,72051.484375,3.0,1,pase,ladrillo o bloque de cemento,4,0,0,3, de 500 000 a más habitantes,0,1,0,0,2,1,1,0,1,casa independiente,0,0,1
040112_015563_018_11,015563,018,11,040112,252.8132,0,1,0,conexion movil post pago control,concreto armado,6.0,conexion movil prepago,0,66790.9921875,8.0,1,pase,ladrillo o bloque de cemento,5,0,0,1, de 500 000 a más habitantes,0,1,0,0,2,1,3,1785,1,casa independiente,0,0,2
040112_015563_037_11,015563,037,11,040112,252.8132,0,1,0,conexion movil post pago control,concreto armado,5.0,pase,0,41771.6015625,2.0,1,pase,ladrillo o bloque de cemento,5,1,0,3, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,"vivienda en casa de vecindad (callejon, solar o corralon)",0,0,2
040112_015563_074_11,015563,074,11,040112,252.8132,0,1,0,pase,concreto armado,6.0,conexion movil prepago,0,51191.015625,5.0,1,conexion fija,piedra o sillar con cal o cemento,5,0,0,0, de 500 000 a más habitantes,0,1,0,0,3,1,2,0,1,casa independiente,0,0,3
040112_015563_093_11,015563,093,11,040112,252.8132,0,0,0,conexion movil post pago control,concreto armado,9.0,pase,0,44958.0,1.0,1,pase,ladrillo o bloque de cemento,1,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,"vivienda en casa de vecindad (callejon, solar o corralon)",0,0,0
040112_015563_112_11,015563,112,11,040112,252.8132,0,1,0,pase,concreto armado,6.0,conexion movil prepago,0,84872.8984375,4.0,1,conexion fija,ladrillo o bloque de cemento,6,1,0,1, de 500 000 a más habitantes,0,1,0,0,5,1,1,0,1,casa independiente,0,0,5
040112_015563_131_11,015563,131,11,040112,252.8132,0,1,0,conexion movil post pago control,concreto armado,3.0,conexion movil prepago,0,34510.63671875,4.0,1,pase,ladrillo o bloque de cemento,3,0,0,3, de 500 000 a más habitantes,0,1,0,0,0,1,1,0,1,casa independiente,7126,0,1
040129_015574_032_11,015574,032,11,040129,252.8132,0,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,42586.44140625,3.0,1,pase,ladrillo o bloque de cemento,2,0,1,2, de 500 000 a más habitantes,0,1,0,0,2,1,0,0,1,casa independiente,0,0,2
040129_015574_049_11,015574,049,11,040129,252.8132,0,1,0,conexion movil post pago control,concreto armado,9.0,pase,0,93036.375,8.0,1,conexion fija,ladrillo o bloque de cemento,2,0,0,2, de 500 000 a más habitantes,0,1,0,0,2,1,0,0,1,casa independiente,0,0,0
040129_015574_066_11,015574,066,11,040129,252.8132,0,1,0,conexion movil post pago control,concreto armado,11.0,pase,0,70223.0,4.0,1,conexion fija,ladrillo o bloque de cemento,2,0,0,2, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040129_015574_082_11,015574,082,11,040129,252.8132,0,1,0,pase,concreto armado,8.0,conexion movil prepago,0,83755.0078125,4.0,1,conexion fija,ladrillo o bloque de cemento,4,0,0,2, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,1
040129_015574_100_11,015574,100,11,040129,252.8132,0,1,0,conexion movil post pago control,concreto armado,4.0,conexion movil prepago,0,67219.921875,4.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,1, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,casa independiente,0,0,2
040129_015574_150_11,015574,150,11,040129,252.8132,0,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",4.0,pase,0,27241.0,3.0,1,conexion fija,ladrillo o bloque de cemento,4,0,1,2, de 500 000 a más habitantes,0,1,0,0,1,1,1,0,1,casa independiente,0,0,1
040129_015574_167_11,015574,167,11,040129,252.8132,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,57348.62890625,4.0,1,conexion fija,ladrillo o bloque de cemento,5,0,2,0, de 500 000 a más habitantes,0,1,0,0,4,1,1,0,1,casa independiente,0,0,3
040103_015583_006_11,015583,006,11,040103,864.4127,0,1,0,conexion movil post pago control,concreto armado,10.0,pase,0,89899.84375,5.0,1,conexion fija,ladrillo o bloque de cemento,5,0,0,3, de 500 000 a más habitantes,0,1,0,0,2,1,2,0,1,casa independiente,10095,0,3
040103_015583_025_11,015583,025,11,040103,864.4127,0,1,0,conexion movil post pago control,concreto armado,4.0,pase,0,38072.1796875,6.0,1,conexion fija,ladrillo o bloque de cemento,4,0,1,2, de 500 000 a más habitantes,0,1,0,0,2,1,2,0,1,casa independiente,9501,0,3
040103_015583_062_11,015583,062,11,040103,864.4127,0,1,0,conexion movil post pago control,concreto armado,9.0,conexion movil prepago,0,37308.7734375,5.0,1,pase,ladrillo o bloque de cemento,2,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,2,0,1,casa independiente,5938,0,2
040103_015583_081_11,015583,081,11,040103,864.4127,0,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,17810.12890625,3.0,1,pase,ladrillo o bloque de cemento,2,0,0,0, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040103_015583_099_11,015583,099,11,040103,864.4127,0,1,0,pase,concreto armado,6.0,conexion movil prepago,0,61761.109375,4.0,1,conexion fija,ladrillo o bloque de cemento,4,0,0,0, de 500 000 a más habitantes,0,1,0,0,3,1,2,0,1,casa independiente,0,0,2
040103_015583_118_11,015583,118,11,040103,864.4127,0,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,46807.859375,4.0,1,pase,ladrillo o bloque de cemento,4,0,1,2, de 500 000 a más habitantes,0,1,0,0,2,1,1,0,1,casa independiente,0,0,2
040103_015617_013_11,015617,013,11,040103,864.4127,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",3.0,conexion movil prepago,0,24016.33203125,3.0,1,pase,piedra o sillar con cal o cemento,4,1,1,0, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,1
040103_015617_027_11,015617,027,11,040103,864.4127,0,1,0,conexion movil post pago control,concreto armado,6.0,pase,0,123871.0,5.0,1,pase,ladrillo o bloque de cemento,4,0,0,0, de 500 000 a más habitantes,0,1,0,0,3,1,4,0,1,casa independiente,0,0,3
040103_015617_054_11,015617,054,11,040103,864.4127,0,1,0,conexion movil post pago control,concreto armado,3.0,conexion movil prepago,0,23985.09765625,5.0,1,pase,ladrillo o bloque de cemento,2,0,0,0, de 500 000 a más habitantes,0,1,0,0,2,1,1,0,1,casa independiente,0,0,1
040103_015617_068_11,015617,068,11,040103,864.4127,1,1,0,pase,concreto armado,6.0,conexion movil prepago,0,37716.0,4.0,1,pase,ladrillo o bloque de cemento,4,0,1,0, de 500 000 a más habitantes,0,1,0,0,3,1,1,0,1,casa independiente,0,0,2
040103_015617_081_11,015617,081,11,040103,864.4127,0,1,0,conexion movil post pago control,concreto armado,3.0,conexion movil prepago,0,83850.53125,6.0,1,conexion fija,ladrillo o bloque de cemento,3,0,0,1, de 500 000 a más habitantes,0,1,0,0,1,1,2,0,1,casa independiente,0,0,1
040110_015634_018_11,015634,018,11,040110,293.7436,0,1,0,pase,concreto armado,7.0,conexion movil prepago,0,22572.0234375,3.0,1,conexion fija,ladrillo o bloque de cemento,2,0,1,0, de 500 000 a más habitantes,0,0,0,0,1,0,1,0,1,casa independiente,0,0,1
040110_015634_033_11,015634,033,11,040110,293.7436,0,1,0,conexion movil post pago control,concreto armado,8.0,pase,0,46601.0,1.0,1,pase,ladrillo o bloque de cemento,1,0,0,1, de 500 000 a más habitantes,0,1,0,0,0,1,0,0,1,casa independiente,0,0,0
040110_015634_049_11,015634,049,11,040110,293.7436,1,1,0,conexion movil post pago control,"planchas de calamina, fibra de cemento o similares",6.0,pase,0,18410.30078125,3.0,1,pase,ladrillo o bloque de cemento,4,0,2,0, de 500 000 a más habitantes,0,0,0,0,2,0,4,0,1,casa independiente,0,0,3
040110_015634_063_11,015634,063,11,040110,293.7436,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,30335.986328125,1.0,1,pase,ladrillo o bloque de cemento,2,0,0,0, de 500 000 a más habitantes,0,0,0,0,1,0,1,0,1,casa independiente,0,0,1
040110_015634_105_11,015634,105,11,040110,293.7436,1,1,0,pase,"planchas de calamina, fibra de cemento o similares",3.0,conexion movil prepago,0,20358.38671875,2.0,1,pase,ladrillo o bloque de cemento,3,1,0,0, de 500 000 a más habitantes,1190,0,0,0,1,0,0,0,1,casa independiente,0,0,2
040110_015634_120_11,015634,120,11,040110,293.7436,0,1,0,pase,"planchas de calamina, fibra de cemento o similares",6.0,conexion movil prepago,0,20185.96875,2.0,1,pase,ladrillo o bloque de cemento,3,0,1,0, de 500 000 a más habitantes,0,0,0,0,1,0,0,0,1,casa independiente,0,0,0
040103_015647_001_11,015647,001,11,040103,45.403904,0,1,0,conexion movil post pago control,concreto armado,11.0,pase,0,145198.21875,4.0,1,conexion fija,ladrillo o bloque de cemento,2,1,0,2, de 500 000 a más habitantes,0,1,0,0,0,1,1,0,1,departamento en edificio,0,0,1
040103_015647_021_11,015647,021,11,040103,45.403904,0,1,0,conexion movil post pago control,concreto armado,11.0,pase,0,18579.72265625,3.0,1,conexion fija,ladrillo o bloque de cemento,2,0,0,0, de 500 000 a más habitantes,0,1,0,0,1,1,0,0,1,vivienda en quinta,0,0,1
